ensgid	alias	pHaplo	pTriplo	pHaplo_decile	pTriplo_decile
ENSG00000100483	VCPKMT	0.287994190354938	0.204154180649018	3	2
ENSG00000100485	SOS2	0.95514626913336	0.792148124893703	9	8
ENSG00000100490	CDKL1	0.14205110808302	0.239308392406596	1	3
ENSG00000100503	NIN	0.735051997853259	0.539402038433925	7	6
ENSG00000100504	PYGL	0.566386807336873	0.37521621554913	6	5
ENSG00000100505	TRIM9	0.899319583096193	0.982423786200737	8	9
ENSG00000100519	PSMC6	0.883380941725409	0.988923979932607	8	9
ENSG00000100522	GNPNAT1	0.353775817758523	0.294254970452036	4	3
ENSG00000100523	DDHD1	0.755873110796823	0.592723744982685	7	7
ENSG00000100526	CDKN3	0.186014092292824	0.206061235520038	2	2
ENSG00000100528	CNIH1	0.569142416518862	0.466263054098936	6	6
ENSG00000100532	CGRRF1	0.212463292120668	0.267486474609606	2	3
ENSG00000100554	ATP6V1D	0.543443651609408	0.407690320323888	6	5
ENSG00000100558	PLEK2	0.638190514270346	0.249324510213034	6	3
ENSG00000100564	PIGH	0.520091186393139	0.129325093246726	6	1
ENSG00000100567	PSMA3	0.892373217365844	0.81031100148531	8	8
ENSG00000100568	VTI1B	0.487481139667078	0.288121595663965	5	3
ENSG00000100575	TIMM9	0.368637574375432	0.367283165347137	4	5
ENSG00000100577	GSTZ1	0.606669919322745	0.335892839752011	6	4
ENSG00000100578	KIAA0586	0.297282794661725	0.250353537200878	3	3
ENSG00000100580	TMED8	0.417973307274161	0.535125921238509	5	6
ENSG00000100583	SAMD15	0.206356554578363	0.16327848413519	2	1
ENSG00000100591	AHSA1	0.897310090077636	0.974991654335659	8	9
ENSG00000100592	DAAM1	0.978657464045003	0.97184316615183	9	9
ENSG00000100593	ISM2	0.238541902148385	0.207583538402836	3	2
ENSG00000100596	SPTLC2	0.791756911334457	0.632301049520866	7	7
ENSG00000100599	RIN3	0.703860742238109	0.402672766363797	7	5
ENSG00000100600	LGMN	0.806415677420789	0.828513609457355	8	8
ENSG00000100601	ALKBH1	0.536144233305775	0.104163472758871	6	0
ENSG00000100603	SNW1	0.939054992324357	0.995464552304523	9	9
ENSG00000100604	CHGA	0.52735346353134	0.816236127212202	6	8
ENSG00000100605	ITPK1	0.897619605886978	0.769901647522408	8	8
ENSG00000100612	DHRS7	0.255409201525576	0.249480235372619	3	3
ENSG00000100614	PPM1A	0.886517680209753	0.983191356449214	8	9
ENSG00000100625	SIX4	0.923042212552276	0.815949138976295	8	8
ENSG00000100626	GALNT16	0.695177030783854	0.584789575450005	7	7
ENSG00000100628	ASB2	0.71616947762063	0.438516778171435	7	5
ENSG00000100629	CEP128	0.388867234609905	0.285110705043327	4	3
ENSG00000100632	ERH	0.946088689792336	0.935908569407475	9	9
ENSG00000100644	HIF1A	0.96820273014118	0.93705529470443	9	9
ENSG00000100650	SRSF5	0.531050736820778	0.624245489658292	6	7
ENSG00000100652	SLC10A1	0.196739428149637	0.190480640636121	2	2
ENSG00000100664	EIF5	0.958916121059592	0.844793491929307	9	8
ENSG00000100665	SERPINA4	0.246572522859136	0.137262926195732	3	1
ENSG00000100678	SLC8A3	0.844579565765858	0.618284942296151	8	7
ENSG00000100697	DICER1	0.997597495023841	0.990485652238186	9	9
ENSG00000100711	ZFYVE21	0.692700052711156	0.652786363109298	7	7
ENSG00000100714	MTHFD1	0.836542903745718	0.84862613114765	8	8
ENSG00000100721	TCL1A	0.315152225190875	0.133386103424387	4	1
ENSG00000100722	ZC3H14	0.98750855602214	0.654008139069138	9	7
ENSG00000100726	TELO2	0.441075323608729	0.962224138537183	5	9
ENSG00000100739	BDKRB1	0.241487016281391	0.0810890822808233	3	0
ENSG00000100744	GSKIP	0.779999996325048	0.330824665478525	7	4
ENSG00000100749	VRK1	0.74737596018342	0.558742895645956	7	6
ENSG00000100764	PSMC1	0.963554222964324	0.970265318942411	9	9
ENSG00000100767	PAPLN	0.307731074948677	0.150015665233105	3	1
ENSG00000100784	RPS6KA5	0.97205092696986	0.887684879100172	9	8
ENSG00000100802	C14orf93	0.198669398271663	0.553658297963516	2	6
ENSG00000100804	PSMB5	0.382281629623998	0.986544826781793	4	9
ENSG00000100811	YY1	0.968868081515719	0.999998667794658	9	9
ENSG00000100813	ACIN1	0.951457543256079	0.987504935205927	9	9
ENSG00000100814	CCNB1IP1	0.16474357134161	0.0877962553951432	2	0
ENSG00000100815	TRIP11	0.892073369032687	0.42190859650796	8	5
ENSG00000100823	APEX1	0.505586336538837	0.555685398520021	5	6
ENSG00000100836	PABPN1	0.21943744942763	0.888452161361954	2	8
ENSG00000100842	EFS	0.432948411650529	0.89204480230942	5	8
ENSG00000100852	ARHGAP5	0.974851346098185	0.931366105028279	9	9
ENSG00000100865	CINP	0.85551098195952	0.382687085528141	8	5
ENSG00000100867	DHRS2	0.0588033714796239	0.381577980171747	0	5
ENSG00000100883	SRP54	0.905534542071696	0.510945285039992	8	6
ENSG00000100884	CPNE6	0.183036918703632	0.599743897446413	2	7
ENSG00000100888	CHD8	0.991649600531021	0.999999986508108	9	9
ENSG00000100889	PCK2	0.16236848507692	0.460532275355351	2	5
ENSG00000100897	DCAF11	0.211142013815012	0.898934042872847	2	8
ENSG00000100902	PSMA6	0.778872943265055	0.997830031383297	7	9
ENSG00000100906	NFKBIA	0.761655955516447	0.919098912408116	7	9
ENSG00000100908	EMC9	0.177265753656885	0.531490235796245	2	6
ENSG00000100911	PSME2	0.315040423194282	0.685831620584545	4	7
ENSG00000100916	BRMS1L	0.18600746230918	0.594707322052876	2	7
ENSG00000100918	REC8	0.0871706883650738	0.272805990824134	0	3
ENSG00000100926	TM9SF1	0.171461077281271	0.840188533147003	2	8
ENSG00000100934	SEC23A	0.426301525021955	0.336574167478498	5	4
ENSG00000100938	GMPR2	0.305644849159743	0.728557926542819	3	7
ENSG00000100941	PNN	0.890212516767756	0.572819211116417	8	6
ENSG00000100949	RABGGTA	0.118311505257809	0.541208071609688	1	6
ENSG00000100968	NFATC4	0.893897773849396	0.965396761285988	8	9
ENSG00000100979	PLTP	0.28298480192469	0.404371973641223	3	5
ENSG00000100982	PCIF1	0.604526581847237	0.964558252404798	6	9
ENSG00000100983	GSS	0.137690903049382	0.738689509180211	1	8
ENSG00000100985	MMP9	0.292846382338501	0.14400048140172	3	1
ENSG00000100987	VSX1	0.753969460204649	0.278672729441084	7	3
ENSG00000100991	TRPC4AP	0.258614702266474	0.612405253692354	3	7
ENSG00000100994	PYGB	0.30124747754217	0.323167511025244	3	4
ENSG00000100997	ABHD12	0.106915269467303	0.183075806834271	1	2
ENSG00000101000	PROCR	0.146730570818248	0.318448226369631	1	4
ENSG00000101003	GINS1	0.0705239083810198	0.0418655835025724	0	0
ENSG00000101004	NINL	0.304495363408496	0.126304739014976	3	1
ENSG00000101017	CD40	0.66869029654297	0.659152840156846	7	7
ENSG00000101019	UQCC1	0.0791359391989408	0.503662109829616	0	6
ENSG00000101040	ZMYND8	0.997164210743653	0.998878595102213	9	9
ENSG00000101049	SGK2	0.286147091338251	0.834341581322097	3	8
ENSG00000101052	IFT52	0.109317708216702	0.312843218817155	1	4
ENSG00000101057	MYBL2	0.351732290645363	0.384076390977341	4	5
ENSG00000101074	R3HDML	0.0863512637199727	0.290511621420001	0	3
ENSG00000101076	HNF4A	0.548094001414837	0.880359426362255	6	8
ENSG00000101079	NDRG3	0.102989981370354	0.313800412451082	1	4
ENSG00000101082	SLA2	0.0946555711996481	0.22343460661896	0	2
ENSG00000101096	NFATC2	0.98750675251304	0.997789623083478	9	9
ENSG00000101098	RIMS4	0.275712711034712	0.852318354751685	3	8
ENSG00000101104	PABPC1L	0.123135136921997	0.148445115740805	1	1
ENSG00000101109	STK4	0.286501378696834	0.781952469686085	3	8
ENSG00000101115	SALL4	0.996549551415346	0.684227857038509	9	7
ENSG00000101126	ADNP	0.99801638145052	0.997644972977424	9	9
ENSG00000101132	PFDN4	0.762040671654002	0.427932066938586	7	5
ENSG00000101134	DOK5	0.520847712602373	0.325084732684564	6	4
ENSG00000101138	CSTF1	0.984924333729449	0.975837810898047	9	9
ENSG00000101144	BMP7	0.935062493482889	0.838610530657054	9	8
ENSG00000101146	RAE1	0.978657237185763	0.970165558186553	9	9
ENSG00000101150	TPD52L2	0.601294847772307	0.177172238808504	6	2
ENSG00000101152	DNAJC5	0.437828708923217	0.627693491599934	5	7
ENSG00000101158	NELFCD	0.833847948186356	0.95725178125278	8	9
ENSG00000101160	CTSZ	0.623986854315848	0.566920505722811	6	6
ENSG00000101161	PRPF6	0.930880592301716	0.871978808541086	8	8
ENSG00000101162	TUBB1	0.401360219763836	0.236456920269867	5	3
ENSG00000101180	HRH3	0.823066922651987	0.462655051164364	8	6
ENSG00000101181	MTG2	0.641046649333067	0.715161706441131	6	7
ENSG00000101182	PSMA7	0.975311363339725	0.955963353478297	9	9
ENSG00000101187	SLCO4A1	0.699739906104325	0.265139280146969	7	3
ENSG00000101188	NTSR1	0.29276048384978	0.134142927878581	3	1
ENSG00000101189	MRGBP	0.706822978187739	0.725549185580187	7	7
ENSG00000101190	TCFL5	0.912357540705786	0.427669513581768	8	5
ENSG00000101191	DIDO1	0.983944649858132	0.745036263768051	9	8
ENSG00000101193	GID8	0.958113224753245	0.889233999581466	9	8
ENSG00000101194	SLC17A9	0.563687897047389	0.282600788548717	6	3
ENSG00000101197	BIRC7	0.58449109379109	0.20843115750236	6	2
ENSG00000101198	NKAIN4	0.597750039434686	0.0799906690453584	6	0
ENSG00000101199	ARFGAP1	0.514271996498515	0.437338691965175	5	5
ENSG00000101200	AVP	0.494983717664109	0.974583005510917	5	9
ENSG00000101203	COL20A1	0.358954818658026	0.122886706792885	4	1
ENSG00000101204	CHRNA4	0.732228267422365	0.245931958854805	7	3
ENSG00000101210	EEF1A2	0.935239967387469	0.970743771156132	9	9
ENSG00000101213	PTK6	0.795366349258484	0.494219912559777	7	6
ENSG00000101216	GMEB2	0.982141821597241	0.723666346577241	9	7
ENSG00000101220	C20orf27	0.380651469815123	0.927475435006724	4	9
ENSG00000101222	SPEF1	0.421269326764801	0.982283596656739	5	9
ENSG00000101224	CDC25B	0.781357764632896	0.995767361171662	7	9
ENSG00000101230	ISM1	0.868249425215643	0.507369931887042	8	6
ENSG00000101236	RNF24	0.477370433207769	0.869226462500923	5	8
ENSG00000101246	ARFRP1	0.282491950441652	0.244909741548582	3	3
ENSG00000101247	NDUFAF5	0.753735476001065	0.209563778988775	7	2
ENSG00000101251	SEL1L2	0.209043079081436	0.164222318538498	2	1
ENSG00000101255	TRIB3	0.625101763971293	0.112679707914833	6	1
ENSG00000101265	RASSF2	0.57966500910487	0.100695603224667	6	0
ENSG00000101266	CSNK2A1	0.990014190085918	0.934568225024334	9	9
ENSG00000101276	SLC52A3	0.427842898819641	0.100743770902372	5	0
ENSG00000101280	ANGPT4	0.792274112951857	0.0675052587974459	7	0
ENSG00000101282	RSPO4	0.773835702513136	0.155460270562121	7	1
ENSG00000101290	CDS2	0.60530817387911	0.278394783819252	6	3
ENSG00000101292	PROKR2	0.363953325477782	0.0733025836774983	4	0
ENSG00000101294	HM13	0.586126619393475	0.44554978202475	6	5
ENSG00000101298	SNPH	0.93090908477667	0.446522868072451	8	5
ENSG00000101306	MYLK2	0.3524296018329	0.416617306195443	4	5
ENSG00000101307	SIRPB1	0.29008253706031	0.0555429622721079	3	0
ENSG00000101310	SEC23B	0.61401496404692	0.272803593418565	6	3
ENSG00000101311	FERMT1	0.675414941395056	0.277320189382116	7	3
ENSG00000101323	HAO1	0.715935010332667	0.120206016440566	7	1
ENSG00000101327	PDYN	0.687297774415095	0.0994776905375942	7	0
ENSG00000101331	CCM2L	0.338949846860462	0.142617916768055	4	1
ENSG00000101333	PLCB4	0.89545123626668	0.388296862802579	8	5
ENSG00000101335	MYL9	0.185544559098825	0.182843204299231	2	2
ENSG00000101336	HCK	0.341700420795632	0.346806451758218	4	4
ENSG00000101337	TM9SF4	0.469798853908645	0.673727641735702	5	7
ENSG00000101342	TLDC2	0.0550010038873576	0.166528532403126	0	1
ENSG00000101343	CRNKL1	0.709581847033042	0.479648436613619	7	6
ENSG00000101346	POFUT1	0.820310171167147	0.926417247653541	8	9
ENSG00000101347	SAMHD1	0.210165702829681	0.360998291066245	2	4
ENSG00000101350	KIF3B	0.245782200610648	0.964974612864803	3	9
ENSG00000101353	MROH8	0.0840145771828586	0.306387476894544	0	4
ENSG00000101361	NOP56	0.896056829271147	0.18992558059025	8	2
ENSG00000101363	MANBAL	0.0872084592366159	0.305218475138073	0	4
ENSG00000101365	IDH3B	0.560054121220847	0.259384655131395	6	3
ENSG00000101367	MAPRE1	0.481986932480554	0.951810026696473	5	9
ENSG00000101384	JAG1	0.999487841654245	0.951562859866102	9	9
ENSG00000101391	CDK5RAP1	0.121272009222222	0.281856412180604	1	3
ENSG00000101400	SNTA1	0.114617009227728	0.252249002743937	1	3
ENSG00000101405	OXT	0.745418797206938	0.998911884059865	7	9
ENSG00000101407	TTI1	0.359401139076338	0.725819497911191	4	7
ENSG00000101412	E2F1	0.439626370534398	0.83582362540942	5	8
ENSG00000101413	RPRD1B	0.355307103471199	0.54434128602115	4	6
ENSG00000101417	PXMP4	0.0301328614015287	0.208796836111168	0	2
ENSG00000101421	CHMP4B	0.35416986213125	0.842141001370238	4	8
ENSG00000101425	BPI	0.0507118799178955	0.149666174482545	0	1
ENSG00000101435	CST9L	0.0307668549794878	0.0296037467056756	0	0
ENSG00000101438	SLC32A1	0.77953442684331	0.951457034182241	7	9
ENSG00000101439	CST3	0.213930458741024	0.31546926565539	2	4
ENSG00000101440	ASIP	0.116438767991546	0.412358016265383	1	5
ENSG00000101441	CST4	0.083733637890097	0.140582285585357	0	1
ENSG00000101442	ACTR5	0.203905410376417	0.294502538613857	2	3
ENSG00000101443	WFDC2	0.426241040162764	0.219574767863177	5	2
ENSG00000101444	AHCY	0.126501432096196	0.70775593134392	1	7
ENSG00000101445	PPP1R16B	0.62598334129156	0.566293455411426	6	6
ENSG00000101446	SPINT3	0.0940285784470531	0.132174977680826	0	1
ENSG00000101447	FAM83D	0.157549616754225	0.176014721782509	1	2
ENSG00000101448	EPPIN	0.192096241664749	0.251226714646165	2	3
ENSG00000101452	DHX35	0.329398528028369	0.501989009953202	4	6
ENSG00000101457	DNTTIP1	0.300837640782252	0.771820964159612	3	8
ENSG00000101460	MAP1LC3A	0.0415938537852535	0.539092946724182	0	6
ENSG00000101463	SYNDIG1	0.561046750509547	0.329959445698961	6	4
ENSG00000101464	PIGU	0.0777018751363849	0.424942210000288	0	5
ENSG00000101470	TNNC2	0.430820581625117	0.34167919727498	5	4
ENSG00000101473	ACOT8	0.131112302984533	0.767417840585394	1	8
ENSG00000101474	APMAP	0.206448105930454	0.137219646342046	2	1
ENSG00000101489	CELF4	0.966853168980762	0.938998543535861	9	9
ENSG00000101493	ZNF516	0.997827363773828	0.327513314031007	9	4
ENSG00000101542	CDH20	0.730904930401923	0.439923441222633	7	5
ENSG00000101544	ADNP2	0.991726720164768	0.384220685055939	9	5
ENSG00000101546	RBFA	0.961100045200647	0.110169669057277	9	0
ENSG00000101557	USP14	0.9982623437612	0.529242350245695	9	6
ENSG00000101558	VAPA	0.843334939342498	0.464201780301533	8	6
ENSG00000101574	METTL4	0.928643920986771	0.0318937278946397	8	0
ENSG00000101577	LPIN2	0.792581398724404	0.184942970289651	7	2
ENSG00000101596	SMCHD1	0.997193694289573	0.971276992005033	9	9
ENSG00000101605	MYOM1	0.866460576889036	0.348582084473745	8	4
ENSG00000101608	MYL12A	0.925696701037081	0.0598151751826171	8	0
ENSG00000101624	CEP76	0.527315224339302	0.192052162048975	6	2
ENSG00000101638	ST8SIA5	0.345324005878831	0.166606716388724	4	1
ENSG00000101639	CEP192	0.612711506089752	0.408519970397376	6	5
ENSG00000101654	RNMT	0.506691395826307	0.373015782430888	5	5
ENSG00000101665	SMAD7	0.895639629735214	0.684365437342748	8	7
ENSG00000101670	LIPG	0.729559245123541	0.460259421686747	7	5
ENSG00000101680	LAMA1	0.433725303921143	0.122296198178862	5	1
ENSG00000101695	RNF125	0.390760368871736	0.159509696012569	4	1
ENSG00000101745	ANKRD12	0.972481183670256	0.485221183620911	9	6
ENSG00000101746	NOL4	0.887397167341464	0.828346438746347	8	8
ENSG00000101751	POLI	0.6421351620877	0.517311318704754	6	6
ENSG00000101752	MIB1	0.387744481246916	0.469516190379324	4	6
ENSG00000101773	RBBP8	0.21965107209027	0.130665039421647	2	1
ENSG00000101782	RIOK3	0.440783351224706	0.384363407609058	5	5
ENSG00000102189	EEA1	0.956814927276897	0.715311576823253	9	7
ENSG00000102452	NALCN	0.900563079544543	0.99808841307038	8	9
ENSG00000102466	FGF14	0.967030825613204	0.922567681945277	9	9
ENSG00000102468	HTR2A	0.337056600200537	0.455212271431854	4	5
ENSG00000102471	NDFIP2	0.777208243741405	0.461098373784521	7	6
ENSG00000102524	TNFSF13B	0.756853630178423	0.163445606369716	7	1
ENSG00000102531	FNDC3A	0.666234741553374	0.777131018483235	7	8
ENSG00000102539	MLNR	0.149504696012221	0.18188455033155	1	2
ENSG00000102543	CDADC1	0.0999251150582067	0.272770478681337	0	3
ENSG00000102547	CAB39L	0.0507841831379668	0.332025562726692	0	4
ENSG00000102554	KLF5	0.983462345818023	0.56520568368744	9	6
ENSG00000102572	STK24	0.82301162402727	0.651783261172208	8	7
ENSG00000102575	ACP5	0.477048228724816	0.29177352831865	5	3
ENSG00000102580	DNAJC3	0.8440600448335	0.333757387045142	8	4
ENSG00000102595	UGGT2	0.676777259958365	0.153911598989943	7	1
ENSG00000102606	ARHGEF7	0.994287052836919	0.945509759485713	9	9
ENSG00000102678	FGF9	0.881579375332954	0.888916493229704	8	8
ENSG00000102683	SGCG	0.16664206995686	0.175564838089733	2	2
ENSG00000102699	PARP4	0.350075309769777	0.332723499155921	4	4
ENSG00000102710	SUPT20H	0.212787766224125	0.262733331309862	2	3
ENSG00000102738	MRPS31	0.275977186610072	0.520533565267858	3	6
ENSG00000102743	SLC25A15	0.282286884549196	0.269259104753226	3	3
ENSG00000102753	KPNA3	0.481941435319711	0.863872600380782	5	8
ENSG00000102755	FLT1	0.968875974642072	0.938200066201577	9	9
ENSG00000102760	RGCC	0.305939012664926	0.270059239847316	3	3
ENSG00000102763	VWA8	0.303510416868231	0.249185023890857	3	3
ENSG00000102780	DGKH	0.657686964963907	0.801325588924124	7	8
ENSG00000102781	KATNAL1	0.414764139983425	0.715843805975531	5	7
ENSG00000102786	INTS6	0.983320300714168	0.989212027644418	9	9
ENSG00000102796	DHRS12	0.234300308253116	0.270963875011745	3	3
ENSG00000102802	MEDAG	0.342064653847292	0.441472822178831	4	5
ENSG00000102804	TSC22D1	0.796039303147708	0.62817380403627	7	7
ENSG00000102805	CLN5	0.526902770463981	0.251650454773437	6	3
ENSG00000102837	OLFM4	0.202950799502283	0.124749365701658	2	1
ENSG00000102854	MSLN	0.173045258220074	0.0694278905922801	2	0
ENSG00000102858	MGRN1	0.451520595356122	0.702732001409542	5	7
ENSG00000102870	ZNF629	0.556525076343224	0.95900692438102	6	9
ENSG00000102871	TRADD	0.524213928899039	0.721512461936036	6	7
ENSG00000102878	HSF4	0.363317111411555	0.397898263428961	4	5
ENSG00000102879	CORO1A	0.241547108769695	0.734626282649091	3	8
ENSG00000102882	MAPK3	0.0843656811487085	0.946659411311091	0	9
ENSG00000102886	GDPD3	0.131408259056924	0.345995585061562	1	4
ENSG00000102890	ELMO3	0.217502626475622	0.367576503904847	2	5
ENSG00000102891	MT4	0.16391947169004	0.186006183154183	2	2
ENSG00000102893	PHKB	0.437081796078665	0.427166715130524	5	5
ENSG00000102897	LYRM1	0.376233182931013	0.243858082769581	4	3
ENSG00000102898	NUTF2	0.55951952463356	0.990701072163299	6	9
ENSG00000102900	NUP93	0.518104684982996	0.634961329522926	6	7
ENSG00000102901	CENPT	0.361396039449666	0.431216577448572	4	5
ENSG00000102904	TSNAXIP1	0.128759305315463	0.298698401545661	1	4
ENSG00000102908	NFAT5	0.997224070876322	0.99997980750363	9	9
ENSG00000102910	LONP2	0.672170946078321	0.69524153810576	7	7
ENSG00000102921	N4BP1	0.711803505006177	0.878705002575769	7	8
ENSG00000102924	CBLN1	0.925764690689833	0.861341066317726	8	8
ENSG00000102931	ARL2BP	0.0854308702455346	0.445793910148129	0	5
ENSG00000102934	PLLP	0.42655308726817	0.248252853068751	5	3
ENSG00000102935	ZNF423	0.987452637654721	0.964427967895965	9	9
ENSG00000102962	CCL22	0.249707933768299	0.150039125293847	3	1
ENSG00000102967	DHODH	0.524688532744883	0.980625847319775	6	9
ENSG00000102970	CCL17	0.163329502678743	0.320488918370593	2	4
ENSG00000102974	CTCF	0.987994832123439	0.999793048353581	9	9
ENSG00000102977	ACD	0.191072000995701	0.52286896379082	2	6
ENSG00000102978	POLR2C	0.234450076879156	0.977608905371429	3	9
ENSG00000102981	PARD6A	0.153594034944614	0.906188330850706	1	8
ENSG00000102984	ZNF821	0.617336423078149	0.963441368413257	6	9
ENSG00000102996	MMP15	0.447394581516923	0.60390797114949	5	7
ENSG00000103005	USB1	0.207534559893092	0.508134345866227	2	6
ENSG00000103018	CYB5B	0.412618369605302	0.489326726951025	5	6
ENSG00000103021	CCDC113	0.153551269638006	0.214455000349584	1	2
ENSG00000103023	PRSS54	0.209232012229287	0.388817863666512	2	5
ENSG00000103024	NME3	0.151151807050178	0.501440845848085	1	6
ENSG00000103034	NDRG4	0.580895819673151	0.873497519758792	6	8
ENSG00000103035	PSMD7	0.574169908743495	0.526564513398638	6	6
ENSG00000103037	SETD6	0.443244187377261	0.641437159040575	5	7
ENSG00000103042	SLC38A7	0.16349508051621	0.262566211337015	2	3
ENSG00000103043	VAC14	0.54632273749992	0.989182657628156	6	9
ENSG00000103044	HAS3	0.900150312576682	0.938721805390966	8	9
ENSG00000103047	TANGO6	0.510707188564898	0.529385842066335	5	6
ENSG00000103051	COG4	0.597299717960179	0.559062198559461	6	6
ENSG00000103056	SMPD3	0.817633316662599	0.911404811632097	8	8
ENSG00000103061	SLC7A6OS	0.36483344369545	0.444666028590458	4	5
ENSG00000103064	SLC7A6	0.57038793462854	0.582903208873946	6	7
ENSG00000103066	PLA2G15	0.392003382597383	0.650873382848729	4	7
ENSG00000103067	ESRP2	0.60700009164459	0.551330431809308	6	6
ENSG00000103089	FA2H	0.661183917283325	0.675587432610702	7	7
ENSG00000103091	WDR59	0.296149419871055	0.533984127273735	3	6
ENSG00000103111	MON1B	0.719637753662992	0.174753469871675	7	2
